SMILES,pIC50,source
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,7.85,ChEMBL
CSc1nc(N)nc2[nH]cnc12,4.88,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cc(C3CC3)n[nH]2)n1,6.91,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2nccc3ccccc23)n1,7.31,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccc3cn2)n1,7.3,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2nn(C)c3ccccc23)n1,6.59,ChEMBL
O=C(O)CC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3c(Cl)cccc3Cl)o2)SC1=S,6.0,ChEMBL
Cc1cc(C)c2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccccc3)sc2c1,4.2,ChEMBL
CCOc1ccc(C(=O)C2=C(O)C(=O)N(c3nc4ccc(C)cc4s3)C2c2ccc(F)cc2)cc1,5.26,ChEMBL
CC(C)n1cc(-c2cc(C(=O)Nc3cccc(-c4nncn4C4CC4)n3)c(=O)n(Cc3ccccc3F)c2)cn1,8.04,ChEMBL
Cc1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)nn1C,6.85,ChEMBL
CS(=O)(=O)c1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,5.84,ChEMBL
COc1ccccc1C(=O)Nc1cccc(-c2nncn2C)n1,7.04,ChEMBL
C[C@H]1CCCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn21,8.15,ChEMBL
CN(C)CCn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,8.22,ChEMBL
COc1ccccc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,6.52,ChEMBL
O=C1Nc2cccc(n2)-c2nncn2CCCOc2ccccc21,5.22,ChEMBL
COCCNC(=O)c1cccc(-c2n[nH]c3ccc(-c4nncn4C(C)C)cc23)c1,6.61,ChEMBL
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(C(=O)Nc4cnn(C)c4)c3)c2c1,6.84,ChEMBL
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4cccc4)ccc3n2)cc1,7.52,ChEMBL
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(Cl)ccc3n2)cc1,7.8,ChEMBL
Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(Br)cc3)sc2c1,4.55,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccccn2)n1,7.36,ChEMBL
O=C(O)CCCCCN1C(=O)/C(=C/c2ccc(-c3cccc(C(F)(F)F)c3)o2)SC1=S,6.3,ChEMBL
CC(C)n1cnnc1-c1cccc(N(C)C(=O)N(C)c2cc3ccccn3n2)n1,5.18,ChEMBL
CCOC(C)n1cc(-c2cccc(-c3n[nH]c4ccc(-c5nncn5C(C)C)cc34)c2)cn1,7.52,ChEMBL
COc1cc(-c2n[nH]c3ccc(-c4nncn4C(C)C)cc23)cc(-n2cnc(C3CC3)c2)c1,4.95,ChEMBL
CCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,5.7,ChEMBL
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2CCC2(F)F)n1,8.3,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccc(-c4ccncc4)c3[nH]2)n1,7.64,ChEMBL
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3ccccc3[nH]2)n1,7.18,ChEMBL
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-c4ccccc4)ccc3n2)cc1,7.09,ChEMBL
O=C(O)CCCN1C(=O)/C(=C/c2ccc(-c3ccccc3F)o2)SC1=S,5.52,ChEMBL
CSCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,6.12,ChEMBL
CCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3cccc(Cl)c3)o2)SC1=S,6.12,ChEMBL
CCc1ccc(-c2ccc(/C=C3\SC(=S)N(C(CC(=O)O)C(=O)O)C3=O)o2)cc1,5.75,ChEMBL
O=C(C1=C(O)C(=O)N(c2nc3ccc(F)cc3s2)C1c1ccc(Br)cc1)c1ccco1,4.55,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)OCc2cncn2-3)n1,7.51,ChEMBL
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCCC2)cn1,8.72,ChEMBL
C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC(C)(O)CC3)cn2)cs1)C(F)(F)F,8.74,ChEMBL
O=C1Nc2cccc(n2)-c2nncn2CCCCCOc2ccccc21,6.0,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2nc3ccccc3[nH]2)n1,6.96,ChEMBL
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)c1,5.21,ChEMBL
CCn1ccc2cnc(NC(=O)c3ccc([C@@](C)(O)CO)c(C)c3)cc21,6.28,ChEMBL
Cc1cn(C)c2cc(NC(=O)c3ccc(C(C)(C)O)cc3)ncc12,7.54,ChEMBL
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2CC(F)(F)C2)n1,6.5,ChEMBL
COc1nn(-c2cnccn2)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,7.24,ChEMBL
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@H](C)C(F)F)n1,6.84,ChEMBL
CC(C)(O)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,7.16,ChEMBL
CCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1OCC,5.44,ChEMBL
Cc1ccc(C(=O)C2=C(O)C(=O)N(c3nc4ccc(F)cc4s3)C2c2ccc(C(C)(C)C)cc2)o1,5.81,ChEMBL
Cn1cc(Br)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,7.7,ChEMBL
C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccc3c2OCCN3C)n1)C(F)(F)F,6.73,ChEMBL
COc1ncc(F)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,7.6,ChEMBL
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3ccc(N4CCOCC4)c(-n4cnc(C5CC5)c4)c3)c2c1,7.5,ChEMBL
O=C(O)CCCCCN1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,6.7,ChEMBL
O=C(O)CCCN1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,6.7,ChEMBL
Cc1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)[nH]n1,6.85,ChEMBL
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cnc3ccccc3n2)n1,6.94,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3ccc(-c4cn[nH]c4)cc3[nH]2)n1,7.43,ChEMBL
CC(C)c1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)[nH]n1,6.41,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cnc3ccccc3n2)n1,7.24,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCC(=O)N3)n1,7.72,ChEMBL
C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N(C)C)cn2)cs1)C(F)(F)F,8.73,ChEMBL
C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC(C)(O)C3)cn2)cs1)C(F)(F)F,8.77,ChEMBL
CN1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,8.51,ChEMBL
CN1N=C(C(F)(F)F)C2C=C(C(=O)Nc3cccc(-c4nncn4C4CC4)c3)C(=O)NC21,5.57,ChEMBL
CC(C)(O)c1ccc(C(=O)Nc2cc3c(cn2)c(Br)cn3CC2CC2)cc1,8.52,ChEMBL
CCn1cc(C)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,7.7,ChEMBL
CCOC(C)n1cc(-c2ccc3cc(C(=O)Nc4cccc(-c5nncn5C(C)C)n4)[nH]c3c2)cn1,7.04,ChEMBL
COc1cc2nccc(Oc3ccc(NC(=O)c4cn(C(C)C)c5ccccc5c4=O)cc3)c2cc1OC,8.05,ChEMBL
O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccccc21,7.96,ChEMBL
O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(F)cc21,7.77,ChEMBL
O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CC4(COC4)C3)cc21,7.55,ChEMBL
Cn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,7.6,ChEMBL
CC(C)(C(=O)O)c1ccc(C(=O)Nc2cn3cc(-c4ccsc4)ccc3n2)cc1,7.72,ChEMBL
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-n4cnc(C5CC5)n4)c3)c2c1,7.43,ChEMBL
c1cc(-c2n[nH]c3ccc(-c4nncn4C4CCCC4)cc23)cc(-n2cnc(C3CC3)c2)c1,7.27,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)C(C)(C)CC(=O)N3C)n1,7.2,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCCC(=O)N3)n1,7.07,ChEMBL
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCOCC2)cn1,8.84,ChEMBL
O=C(Nc1csc(-c2nncn2C2CC2)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCC(O)C2)cn1,8.52,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ncnc3ccccc23)n1,7.15,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ncc3ccccc3n2)n1,7.18,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccn[nH]2)n1,7.18,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccc(-c3cnn(C)c3)cn2)n1,7.19,ChEMBL
CCn1cc(C)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,7.77,ChEMBL
Cn1c(Cl)c(Cl)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,6.84,ChEMBL
COc1ccc(C(N)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,9.0,ChEMBL
O=C(O)CC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,5.55,ChEMBL
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3[C@@H](C)C(F)(F)F)n2)cc1-n1cnc(C2CC2)c1,8.37,ChEMBL
CCCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,5.28,ChEMBL
CCOc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccc(C)cc4)C3c3ccc(C(C)(C)C)cc3)sc2c1,5.7,ChEMBL
CC(C)(C)c1ccc(C(=O)Nc2cn3c(ccc4ccccc43)n2)cc1,7.82,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)C2CN(c3ccccc3)CCO2)n1,6.89,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cccc(-c3cnn(C)c3)c2)n1,5.67,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccn3n2)n1,7.07,ChEMBL
CCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1,5.28,ChEMBL
c1cc(-c2n[nH]c3ccc(-c4nncn4C4CCC4)cc23)cc(-n2cnc(C3CC3)c2)c1,5.14,ChEMBL
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4nnc[nH]4)cc23)c1)c1ccc(C(F)(F)F)cc1,6.27,ChEMBL
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-n4cnc(C5CC5)c4)c3)c2c1,7.21,ChEMBL
COCCOc1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3[C@H](C)CO)n1)C2,8.1,ChEMBL
CC(CF)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,7.9,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)C2CCCCO2)n1,6.57,ChEMBL
COCn1cc(-c2cccc(-c3n[nH]c4ccc(-c5nncn5C(C)C)cc34)c2)cn1,7.57,ChEMBL
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-c4cnn(C)c4)c3)c2c1,7.2,ChEMBL
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cc(N4CCOCC4)cc(-n4cnc(C5CC5)c4)c3)c2c1,7.12,ChEMBL
Cc1cn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,8.4,ChEMBL
CCn1cc(Cl)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)c(C)c3)cc21,7.39,ChEMBL
C[C@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,7.14,ChEMBL
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-c4cccnc4)ccc3n2)cc1,7.68,ChEMBL
Cc1ccc2nc(NC(=O)c3ccc(C(C)(C)C)cc3)cn2c1,7.66,ChEMBL
CNC(=O)c1ccc(OC)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,8.62,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)c2cccc(C(N)=O)c2)n1,6.24,ChEMBL
Cn1c(Cl)c(Cl)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,6.91,ChEMBL
C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC3)cn2)cs1)C(F)(F)F,8.77,ChEMBL
CC(C)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,7.9,ChEMBL
COc1nn(-c2cccnn2)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,7.3,ChEMBL
CC(=O)c1c(O)nc2cccc3c2c1-c1ccccc1C3=O,4.82,ChEMBL
Cn1c(=O)c(NCCO)c2c3c(cccc31)C(=O)c1ccccc1-2,4.6,ChEMBL
COc1nn(C)cc1C(=O)Nc1cccc(-c2cncn2C(C)C)n1,7.03,ChEMBL
COc1nn(-c2cccnc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.28,ChEMBL
COCCn1cc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c(OC)n1,7.46,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)c2nc3ccccc3s2)n1,6.3,ChEMBL
CCOc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4cccs4)C3c3ccc(C)cc3)sc2c1,5.36,ChEMBL
COc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(Cl)cc3)sc2c1,5.38,ChEMBL
COc1cc2nncc(Oc3ccc(NC(=O)c4cn(C(C)C)c5ccccc5c4=O)cc3)c2cc1OC,8.22,ChEMBL
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(NC(=O)c4ccc(C(F)(F)F)cc4)c3)c2c1,6.71,ChEMBL
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-c4cnn(C5CCOCC5)c4)c3)c2c1,7.3,ChEMBL
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(-c4cccnc4)c3)c2c1,6.55,ChEMBL
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H]2CCOC2)n1,6.89,ChEMBL
C[C@@H]1CCOc2cc(F)c(-c3cnn(CCN(C)C)c3)cc2C(=O)Nc2cccc(n2)-c2nncn2C1,8.1,ChEMBL
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@H](C)C(F)(F)F)n1,7.03,ChEMBL
C[C@@H]1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,7.85,ChEMBL
C[C@H]1CCCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2O1,6.01,ChEMBL
COc1cc(C)c(C(N)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,9.38,ChEMBL
COc1cc(C)c(S(C)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.4,ChEMBL
CC(CCO)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,7.4,ChEMBL
COc1nn(CC(F)(F)F)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,8.52,ChEMBL
C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccc3nccnc23)n1)C(F)(F)F,8.52,ChEMBL
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.22,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCCC(=O)N3C)n1,6.79,ChEMBL
O=C1/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC(=S)N1c1cccc(O)c1,5.7,ChEMBL
O=C1Nc2cccc(n2)-c2nncn2CCCCOc2cc(F)ccc21,8.1,ChEMBL
C[C@](O)(CO)c1ccc(C(=O)Nc2cc3c(ccn3C3CC3)cn2)cc1,7.16,ChEMBL
Cn1cc(Cl)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,7.96,ChEMBL
CCc1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)[nH]n1,6.82,ChEMBL
CC(C)(CO)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,7.5,ChEMBL
C[C@](O)(CO)c1ccc(C(=O)Nc2cc3c(cn2)c(Cl)cn3C2CC2)cc1,8.4,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cnn(C)c2)n1,5.73,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ncc3[nH]cnc3n2)n1,7.49,ChEMBL
CCNc1c2c3c(cccc3n(C)c1=O)C(=O)c1ccccc1-2,5.0,ChEMBL
Cc1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)n(C)n1,5.38,ChEMBL
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2ncc3ccccc3n2)n1,7.09,ChEMBL
C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC(O)C3)cn2)cs1)C(F)(F)F,8.66,ChEMBL
COc1ncncc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,6.52,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)OCc2ccccc2)n1,5.82,ChEMBL
CC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,6.19,ChEMBL
Cn1cc(/C=C2\C(=O)Nc3ccccc32)c2ccccc21,4.08,ChEMBL
Cn1c(=O)c(C(=O)c2ccccc2)c2c3c(cccc31)C(=O)c1ccccc1-2,4.46,ChEMBL
Cc1ccc2nc(NC(=O)c3ccc(C(C)(C)C)cc3)sc2c1,6.58,ChEMBL
CC(=O)c1c2c3c(ccc(C)c3[nH]c1=O)C(=O)c1ccccc1-2,4.46,ChEMBL
CC(C)Oc1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3[C@H](C)CO)n1)C2,8.3,ChEMBL
COc1ccc(C(=O)C2=C(O)C(=O)N(c3nc4ccc(F)cc4s3)C2c2cccc(F)c2)cc1,4.77,ChEMBL
NCCNS(=O)(=O)c1ccc(-c2c[nH]c3ncccc23)s1,7.3,ChEMBL
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-c4cn[nH]c4)ccc3n2)cc1,8.2,ChEMBL
CC(C)CCOc1cccc(C2C(C(=O)c3ccc4c(c3)CC(C)O4)=C(O)C(=O)N2c2nc3ccc(F)cc3s2)c1,6.28,ChEMBL
CCCCCOc1ccc(C2C(C(=O)c3ccc4c(c3)CC(C)O4)=C(O)C(=O)N2c2nc3ccc(F)cc3s2)cc1,6.12,ChEMBL
CC(C)(C)c1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1,5.6,ChEMBL
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(C(N)=O)c3)c2c1,7.13,ChEMBL
Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccc(F)cc4)C3c3ccc(Cl)cc3)sc2c1,5.54,ChEMBL
CCOc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccccc4)C3c3ccc(C(C)(C)C)cc3)sc2c1,5.3,ChEMBL
CCOc1ccc(C2C(C(=O)c3cccs3)=C(O)C(=O)N2c2nc3ccc(C)cc3s2)cc1,5.04,ChEMBL
Cc1cc(C)c2nc(N3C(=O)C(O)=C(C(=O)c4ccc(C)o4)C3c3ccc(C(C)C)cc3)sc2c1,5.7,ChEMBL
O=C(C1=C(O)C(=O)N(c2nc3ccc(F)cc3s2)C1c1cccc(Br)c1)c1ccco1,4.53,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)N(C)c2ccc3ccccc3n2)n1,6.5,ChEMBL
Cc1ccc(C(=O)C2=C(O)C(=O)N(c3nc4ccc(C)cc4s3)C2c2ccc(C(C)(C)C)cc2)cc1,5.36,ChEMBL
N#Cc1c[nH]c2c(C(N)=O)ccc(OC3CCNCC3)c12,6.6,ChEMBL
CCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S,5.75,ChEMBL
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2ccc3ccccc3n2)n1,7.32,ChEMBL
O=C(O)CCCCCN1C(=O)/C(=C/c2ccc(-c3ccccc3Cl)o2)SC1=S,6.3,ChEMBL
Nc1cccc(Nc2ncc3cc(-c4cn[nH]c4)ccc3n2)c1,6.22,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)NCc2ccccc2)n1,5.15,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccc(-c3cnn(C)c3)cc2)n1,6.61,ChEMBL
COc1nn(CC2CC2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.16,ChEMBL
Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3cccc(Br)c3)sc2c1,4.51,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2ccncc2)n1,6.47,ChEMBL
CC(C)n1cnnc1-c1ccc2[nH]nc(-c3cccc(C(=O)NC4CC4)c3)c2c1,6.57,ChEMBL
CCCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2c2nc3ccc(Cl)cc3s2)cc1,5.3,ChEMBL
O=C(C1=C(O)C(=O)N(c2nc3ccc(F)cc3s2)C1c1cccc(Cl)c1)c1ccco1,4.55,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)c2ccn(C)n2)n1,7.54,ChEMBL
COc1nn(-c2cncc(C3CC3)c2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.25,ChEMBL
CC(C)Oc1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,7.8,ChEMBL
CC(C)n1cnnc1-c1cccc(N2Cc3ccc(OC[C@@H]4CN(C)CCO4)cc3C2=O)n1,8.2,ChEMBL
C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccc3cccnc23)n1)C(F)(F)F,8.7,ChEMBL
CC1(O)CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,8.6,ChEMBL
Cn1cc(Br)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,8.0,ChEMBL
C[C@](O)(CO)c1ccc(C(=O)Nc2cc3c(cn2)c(Br)cn3C2CC2)cc1,8.7,ChEMBL
CCn1cc(Br)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,8.1,ChEMBL
O=C1Nc2cccc(n2)-c2nncn2C/C=C/COc2c(Br)cccc21,7.0,ChEMBL
C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCOCC3)cn2)cs1)C(F)(F)F,8.58,ChEMBL
COc1nn(-c2ccccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.77,ChEMBL
COc1nn(-c2ccncc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,6.87,ChEMBL
COc1nn(-c2cncc(N(C)C)c2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.72,ChEMBL
COc1nn(-c2cncnc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.13,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3cccc(-c4ccsc4)c3[nH]2)n1,6.81,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)C(C)(C)CC(=O)N3)n1,6.99,ChEMBL
CNCc1ccc2nc(NC(=O)c3ccc(C(C)(C)C)cc3)cn2c1,6.06,ChEMBL
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(F)ccc3n2)cc1,7.47,ChEMBL
CCn1cnc(NC(=O)c2cscn2)c1,4.0,ChEMBL
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(CO)ccc3n2)cc1,6.89,ChEMBL
COCCOc1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,8.1,ChEMBL
O=C1c2ccccc2CN1c1cccc(-c2nncn2CC2CCO2)n1,6.1,ChEMBL
CC[C@H](C)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,7.7,ChEMBL
CC[C@@H](C)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,7.3,ChEMBL
CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,6.0,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)Nc2cnccn2)n1,7.04,ChEMBL
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,9.16,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)c2cnn(C)c2)n1,5.17,ChEMBL
O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)SC1=S,6.19,ChEMBL
C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)C[C@H](C)O1,6.37,ChEMBL
O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CCOCC3)cc21,6.97,ChEMBL
CC(C)n1cnnc1-c1nc(C(=O)Nc2ccccn2)cs1,6.4,ChEMBL
CCn1cc(NC(=O)c2csc(-c3nncn3C(C)C)n2)cn1,6.22,ChEMBL
